Full_name	Kingdom	Phylum	Class	Order	Family	Genus
d__Bacteria |  p__Myxococcota |  c__Polyangia | Polyangiales |  f__Phaselicystidaceae |  g__Phaselicystis.1	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Polyangiales 	  f__Phaselicystidaceae 	  g__Phaselicystis.1
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | 0.999996141 |  | 	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 0.999996141 	  	 
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.4	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__Solirubrobacteraceae 	  g__Solirubrobacter.4
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae | 0.723813121	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	 0.723813121
d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales.2	d__Bacteria 	  p__Bacteroidota 	  c__Kapabacteria 	 Kapabacteriales 	  f__Kapabacteriales 	  g__Kapabacteriales.2
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae |  g__Bradyrhizobium.7	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Xanthobacteraceae 	  g__Bradyrhizobium.7
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.61	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Sphingomonas.61
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.15	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Pseudonocardiales 	  f__Pseudonocardiaceae 	  g__Pseudonocardia.15
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Sporichthyaceae |  g__uncultured	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Frankiales 	  f__Sporichthyaceae 	  g__uncultured
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Oxalobacteraceae | 0.997461312	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__Oxalobacteraceae 	 0.997461312
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.84	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.84
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.5	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__Solirubrobacteraceae 	  g__Solirubrobacter.5
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__Reyranella.3	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__Reyranella.3
d__Bacteria |  p__Deinococcota |  c__Deinococci | Deinococcales |  f__Trueperaceae |  g__Truepera	d__Bacteria 	  p__Deinococcota 	  c__Deinococci 	 Deinococcales 	  f__Trueperaceae 	  g__Truepera
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__A21b |  g__A21b.1	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__A21b 	  g__A21b.1
d__Bacteria |  p__Bdellovibrionota |  c__Bdellovibrionia | Bacteriovoracales |  f__Bacteriovoracaceae |  g__Peredibacter	d__Bacteria 	  p__Bdellovibrionota 	  c__Bdellovibrionia 	 Bacteriovoracales 	  f__Bacteriovoracaceae 	  g__Peredibacter
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__FFCH7168.6	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__FFCH7168.6
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__uncultured	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__uncultured
d__Bacteria |  p__Myxococcota |  c__Polyangia | Haliangiales |  f__Haliangiaceae |  g__Haliangium.2	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Haliangiales 	  f__Haliangiaceae 	  g__Haliangium.2
d__Bacteria |  p__Acidobacteriota |  c__Holophagae | Subgroup_7 |  f__Subgroup_7 |  g__Subgroup_7.8	d__Bacteria 	  p__Acidobacteriota 	  c__Holophagae 	 Subgroup_7 	  f__Subgroup_7 	  g__Subgroup_7.8
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__uncultured.1	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__uncultured.1
d__Bacteria |  p__Bdellovibrionota |  c__Bdellovibrionia | Bacteriovoracales |  f__Bacteriovoracaceae |  g__Peredibacter.1	d__Bacteria 	  p__Bdellovibrionota 	  c__Bdellovibrionia 	 Bacteriovoracales 	  f__Bacteriovoracaceae 	  g__Peredibacter.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiales_Incertae_Sedis |  g__Alsobacter	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Rhizobiales_Incertae_Sedis 	  g__Alsobacter
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Kineosporiales |  f__Kineosporiaceae |  g__Quadrisphaera	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Kineosporiales 	  f__Kineosporiaceae 	  g__Quadrisphaera
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Rhodanobacteraceae |  g__uncultured.2	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Xanthomonadales 	  f__Rhodanobacteraceae 	  g__uncultured.2
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__Oscillochloris.1	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__Oscillochloris.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__uncultured.1	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Caulobacterales 	  f__Caulobacteraceae 	  g__uncultured.1
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.12	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Roseiflexaceae 	  g__uncultured.12
d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | 0.982588441 |  | 	d__Bacteria 	  p__Actinobacteriota 	  c__Acidimicrobiia 	 0.982588441 	  	 
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.5	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	  g__Microvirga.5
d__Bacteria |  p__Myxococcota |  c__Polyangia | Haliangiales |  f__Haliangiaceae |  g__Haliangium.3	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Haliangiales 	  f__Haliangiaceae 	  g__Haliangium.3
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__Devosia.6	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Devosiaceae 	  g__Devosia.6
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.74	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Sphingomonas.74
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Rhodocyclaceae |  g__Uliginosibacterium	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__Rhodocyclaceae 	  g__Uliginosibacterium
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.9	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Gaiellales 	  f__Gaiellaceae 	  g__Gaiella.9
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.15	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Roseiflexaceae 	  g__uncultured.15
d__Bacteria |  p__Chloroflexi | 0.965354797 |  |  | 	d__Bacteria 	  p__Chloroflexi 	 0.965354797 	  	  	 
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.110	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.110
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.7	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__Solirubrobacteraceae 	  g__Solirubrobacter.7
d__Bacteria |  p__Chloroflexi |  c__JG30-KF-CM66 | JG30-KF-CM66 |  f__JG30-KF-CM66 |  g__JG30-KF-CM66.8	d__Bacteria 	  p__Chloroflexi 	  c__JG30-KF-CM66 	 JG30-KF-CM66 	  f__JG30-KF-CM66 	  g__JG30-KF-CM66.8
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.3	d__Bacteria 	  p__Abditibacteriota 	  c__Abditibacteria 	 Abditibacteriales 	  f__Abditibacteriaceae 	  g__Abditibacterium.3
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__uncultured.2	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__uncultured.2
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Sporichthyaceae |  g__uncultured.1	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Frankiales 	  f__Sporichthyaceae 	  g__uncultured.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Brevundimonas.10	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Caulobacterales 	  f__Caulobacteraceae 	  g__Brevundimonas.10
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | PLTA13 |  f__PLTA13 |  g__PLTA13.1	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 PLTA13 	  f__PLTA13 	  g__PLTA13.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Neo-b11	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	  g__Neo-b11
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__Chloronema.4	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__Chloronema.4
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Rhodanobacteraceae |  g__uncultured.3	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Xanthomonadales 	  f__Rhodanobacteraceae 	  g__uncultured.3
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Corynebacteriales |  f__Nocardiaceae |  g__Williamsia	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Corynebacteriales 	  f__Nocardiaceae 	  g__Williamsia
d__Bacteria |  p__Nitrospirota |  c__Nitrospiria | Nitrospirales |  f__Nitrospiraceae |  g__Nitrospira.1	d__Bacteria 	  p__Nitrospirota 	  c__Nitrospiria 	 Nitrospirales 	  f__Nitrospiraceae 	  g__Nitrospira.1
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__Solirubrobacteraceae |  g__Solirubrobacter.8	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__Solirubrobacteraceae 	  g__Solirubrobacter.8
d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | Bryobacterales |  f__Bryobacteraceae |  g__Bryobacter.6	d__Bacteria 	  p__Acidobacteriota 	  c__Acidobacteriae 	 Bryobacterales 	  f__Bryobacteraceae 	  g__Bryobacter.6
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Nakamurellaceae |  g__Nakamurella.3	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Frankiales 	  f__Nakamurellaceae 	  g__Nakamurella.3
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiales_Incertae_Sedis |  g__uncultured	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Rhizobiales_Incertae_Sedis 	  g__uncultured
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__uncultured.3	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Caulobacterales 	  f__Caulobacteraceae 	  g__uncultured.3
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.118	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.118
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae | 0.999920874	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Caulobacterales 	  f__Caulobacteraceae 	 0.999920874
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae | 0.950121112	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Xanthobacteraceae 	 0.950121112
d__Bacteria |  p__Nitrospirota |  c__Nitrospiria | Nitrospirales |  f__Nitrospiraceae |  g__Nitrospira.2	d__Bacteria 	  p__Nitrospirota 	  c__Nitrospiria 	 Nitrospirales 	  f__Nitrospiraceae 	  g__Nitrospira.2
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999986487	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	 0.999986487
d__Bacteria |  p__Myxococcota |  c__Polyangia | Polyangiales |  f__Sandaracinaceae |  g__uncultured.1	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Polyangiales 	  f__Sandaracinaceae 	  g__uncultured.1
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.4	d__Bacteria 	  p__Abditibacteriota 	  c__Abditibacteria 	 Abditibacteriales 	  f__Abditibacteriaceae 	  g__Abditibacterium.4
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.18	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__SC-I-84 	  g__SC-I-84.18
d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Frankiaceae |  g__Jatrophihabitans	d__Bacteria 	  p__Actinobacteriota 	  c__Actinobacteria 	 Frankiales 	  f__Frankiaceae 	  g__Jatrophihabitans
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Hyphomonadaceae |  g__Hirschia	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Caulobacterales 	  f__Hyphomonadaceae 	  g__Hirschia
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Caulobacter.1	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Caulobacterales 	  f__Caulobacteraceae 	  g__Caulobacter.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiales_Incertae_Sedis |  g__uncultured.1	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Rhizobiales_Incertae_Sedis 	  g__uncultured.1
d__Bacteria |  p__Nitrospirota |  c__Nitrospiria | Nitrospirales |  f__Nitrospiraceae |  g__Nitrospira.3	d__Bacteria 	  p__Nitrospirota 	  c__Nitrospiria 	 Nitrospirales 	  f__Nitrospiraceae 	  g__Nitrospira.3
d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | Microtrichales |  f__Ilumatobacteraceae |  g__Ilumatobacter.3	d__Bacteria 	  p__Actinobacteriota 	  c__Acidimicrobiia 	 Microtrichales 	  f__Ilumatobacteraceae 	  g__Ilumatobacter.3
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__Reyranella.6	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Reyranellales 	  f__Reyranellaceae 	  g__Reyranella.6
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__Oscillochloris.2	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__Oscillochloris.2
d__Bacteria |  p__Myxococcota |  c__Polyangia | Blfdi19 |  f__Blfdi19 |  g__Blfdi19	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Blfdi19 	  f__Blfdi19 	  g__Blfdi19
d__Bacteria |  p__Myxococcota |  c__Polyangia | Blfdi19 |  f__Blfdi19 |  g__Blfdi19.1	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Blfdi19 	  f__Blfdi19 	  g__Blfdi19.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Asticcacaulis	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Caulobacterales 	  f__Caulobacteraceae 	  g__Asticcacaulis
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingoaurantiacus.2	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Sphingoaurantiacus.2
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__FFCH7168.8	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Chloroflexaceae 	  g__FFCH7168.8
d__Bacteria |  p__Bacteroidota |  c__Rhodothermia | Rhodothermales |  f__Rhodothermaceae |  g__Rubrivirga	d__Bacteria 	  p__Bacteroidota 	  c__Rhodothermia 	 Rhodothermales 	  f__Rhodothermaceae 	  g__Rubrivirga
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__67-14 |  g__67-14.9	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__67-14 	  g__67-14.9
d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | Bryobacterales |  f__Bryobacteraceae |  g__Bryobacter.11	d__Bacteria 	  p__Acidobacteriota 	  c__Acidobacteriae 	 Bryobacterales 	  f__Bryobacteraceae 	  g__Bryobacter.11
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Acetobacterales |  f__Acetobacteraceae |  g__Rubritepida	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Acetobacterales 	  f__Acetobacteraceae 	  g__Rubritepida
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | CCD24 |  f__CCD24 |  g__CCD24.1	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 CCD24 	  f__CCD24 	  g__CCD24.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Altererythrobacter.14	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Altererythrobacter.14
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Phenylobacterium.10	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Caulobacterales 	  f__Caulobacteraceae 	  g__Phenylobacterium.10
d__Bacteria |  p__Planctomycetota |  c__vadinHA49 | vadinHA49 |  f__vadinHA49 |  g__vadinHA49	d__Bacteria 	  p__Planctomycetota 	  c__vadinHA49 	 vadinHA49 	  f__vadinHA49 	  g__vadinHA49
d__Bacteria |  p__Myxococcota |  c__Polyangia | Haliangiales |  f__Haliangiaceae |  g__Haliangium.5	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Haliangiales 	  f__Haliangiaceae 	  g__Haliangium.5
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.143	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.143
d__Bacteria |  p__Verrucomicrobiota |  c__Verrucomicrobiae | Chthoniobacterales |  f__Chthoniobacteraceae |  g__Chthoniobacter	d__Bacteria 	  p__Verrucomicrobiota 	  c__Verrucomicrobiae 	 Chthoniobacterales 	  f__Chthoniobacteraceae 	  g__Chthoniobacter
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | 0.99999706 |  | 	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 0.99999706 	  	 
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiaceae |  g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium.4	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Rhizobiaceae 	  g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium.4
d__Bacteria |  p__Chloroflexi | 0.983981621 |  |  | 	d__Bacteria 	  p__Chloroflexi 	 0.983981621 	  	  	 
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Herpetosiphonaceae |  g__Herpetosiphon.5	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Herpetosiphonaceae 	  g__Herpetosiphon.5
d__Bacteria |  p__Deinococcota |  c__Deinococci | Deinococcales |  f__Deinococcaceae |  g__Deinococcus.7	d__Bacteria 	  p__Deinococcota 	  c__Deinococci 	 Deinococcales 	  f__Deinococcaceae 	  g__Deinococcus.7
d__Bacteria |  p__Chloroflexi | 0.969052816 |  |  | 	d__Bacteria 	  p__Chloroflexi 	 0.969052816 	  	  	 
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.7	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	  g__Microvirga.7
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Burkholderiaceae |  g__Lautropia.1	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__Burkholderiaceae 	  g__Lautropia.1
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Acetobacterales |  f__Acetobacteraceae |  g__Roseomonas.2	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Acetobacterales 	  f__Acetobacteraceae 	  g__Roseomonas.2
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales | 0.999698513 | 	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	 0.999698513 	 
d__Bacteria |  p__Acidobacteriota |  c__Holophagae | Subgroup_7 |  f__Subgroup_7 |  g__Subgroup_7.23	d__Bacteria 	  p__Acidobacteriota 	  c__Holophagae 	 Subgroup_7 	  f__Subgroup_7 	  g__Subgroup_7.23
d__Bacteria |  p__Patescibacteria |  c__Saccharimonadia | Saccharimonadales |  f__Saccharimonadales |  g__Saccharimonadales	d__Bacteria 	  p__Patescibacteria 	  c__Saccharimonadia 	 Saccharimonadales 	  f__Saccharimonadales 	  g__Saccharimonadales
d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.40	d__Bacteria 	  p__Chloroflexi 	  c__Chloroflexia 	 Chloroflexales 	  f__Roseiflexaceae 	  g__uncultured.40
d__Bacteria |  p__Myxococcota |  c__Polyangia | Haliangiales |  f__Haliangiaceae |  g__Haliangium.7	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 Haliangiales 	  f__Haliangiaceae 	  g__Haliangium.7
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhodospirillales |  f__Rhodospirillaceae |  g__uncultured	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhodospirillales 	  f__Rhodospirillaceae 	  g__uncultured
d__Bacteria |  p__Gemmatimonadota |  c__S0134_terrestrial_group | S0134_terrestrial_group |  f__S0134_terrestrial_group |  g__S0134_terrestrial_group	d__Bacteria 	  p__Gemmatimonadota 	  c__S0134_terrestrial_group 	 S0134_terrestrial_group 	  f__S0134_terrestrial_group 	  g__S0134_terrestrial_group
d__Bacteria |  p__Gemmatimonadota |  c__Gemmatimonadetes | Gemmatimonadales |  f__Gemmatimonadaceae |  g__uncultured.6	d__Bacteria 	  p__Gemmatimonadota 	  c__Gemmatimonadetes 	 Gemmatimonadales 	  f__Gemmatimonadaceae 	  g__uncultured.6
d__Bacteria |  p__Bdellovibrionota |  c__Bdellovibrionia | Bdellovibrionales |  f__Bdellovibrionaceae |  g__OM27_clade	d__Bacteria 	  p__Bdellovibrionota 	  c__Bdellovibrionia 	 Bdellovibrionales 	  f__Bdellovibrionaceae 	  g__OM27_clade
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Methylobacterium-Methylorubrum	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	  g__Methylobacterium-Methylorubrum
