Full_name	Kingdom	Phylum	Class	Order	Family	Genus
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Exophiala.3	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Exophiala.3
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.15	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.15
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | unassigned | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 unassigned 	 unassigned.1
k__Fungi | p__Ascomycota | c__Leotiomycetes | Leotiomycetes_ord_Incertae_sedis | f__Leotiomycetes_fam_Incertae_sedis | g__Leotiomycetes_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Leotiomycetes_ord_Incertae_sedis 	 f__Leotiomycetes_fam_Incertae_sedis 	 g__Leotiomycetes_gen_Incertae_sedis.1
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.16	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.16
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.30	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.30
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporaceae | g__Alternaria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporaceae 	 g__Alternaria
k__Fungi | p__Ascomycota | c__Dothideomycetes | Capnodiales | f__Capnodiales_fam_Incertae_sedis | g__Capnodiales_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Capnodiales 	 f__Capnodiales_fam_Incertae_sedis 	 g__Capnodiales_gen_Incertae_sedis
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.31	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.31
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Trichomeriaceae_gen_Incertae_sedis.2	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Trichomeriaceae_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporaceae | g__Alternaria.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporaceae 	 g__Alternaria.1
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.11	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.11
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.32	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.32
k__Fungi | p__Ascomycota | c__Dothideomycetes | Mycosphaerellales | f__Mycosphaerellaceae | g__Mycocentrospora	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Mycosphaerellales 	 f__Mycosphaerellaceae 	 g__Mycocentrospora
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Helotiales_fam_Incertae_sedis | g__Mycoarthris	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Helotiales_fam_Incertae_sedis 	 g__Mycoarthris
k__Fungi | p__Basidiomycota | c__Agaricomycetes | Cantharellales | f__Ceratobasidiaceae | g__Ceratobasidiaceae_gen_Incertae_sedis	k__Fungi 	 p__Basidiomycota 	 c__Agaricomycetes 	 Cantharellales 	 f__Ceratobasidiaceae 	 g__Ceratobasidiaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.11	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.11
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Cystofilobasidiales | f__Mrakiaceae | g__Tausonia	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Cystofilobasidiales 	 f__Mrakiaceae 	 g__Tausonia
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.5	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.5
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.17	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.17
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.18	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.18
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.33	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.33
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetales_fam_Incertae_sedis | g__Spizellomycetales_gen_Incertae_sedis.2	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetales_fam_Incertae_sedis 	 g__Spizellomycetales_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.1
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.12	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.12
k__Fungi | p__Ascomycota | c__Sordariomycetes | Glomerellales | f__Plectosphaerellaceae | g__Gibellulopsis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Glomerellales 	 f__Plectosphaerellaceae 	 g__Gibellulopsis
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | unassigned | unassigned.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 unassigned 	 unassigned.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Stachybotryaceae | g__Stachybotryaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Stachybotryaceae 	 g__Stachybotryaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.13	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.13
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | g__Chaetomiaceae_gen_Incertae_sedis.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 g__Chaetomiaceae_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | unassigned | unassigned.3	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 unassigned 	 unassigned.3
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.6	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.6
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.15	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.15
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Paraphoma	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Paraphoma
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.34	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.34
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Helotiales_fam_Incertae_sedis | g__Helotiales_gen_Incertae_sedis.4	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Helotiales_fam_Incertae_sedis 	 g__Helotiales_gen_Incertae_sedis.4
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Lasiosphaeriaceae | g__Schizothecium.5	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Lasiosphaeriaceae 	 g__Schizothecium.5
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Lentitheciaceae | g__Darksidea	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Lentitheciaceae 	 g__Darksidea
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.20	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.20
k__Fungi | p__Ascomycota | c__Sordariomycetes | Glomerellales | f__Plectosphaerellaceae | g__Plectosphaerella	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Glomerellales 	 f__Plectosphaerellaceae 	 g__Plectosphaerella
k__Fungi | p__Ascomycota | c__Dothideomycetes | Mycosphaerellales | f__Mycosphaerellaceae | g__Septoria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Mycosphaerellales 	 f__Mycosphaerellaceae 	 g__Septoria
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.13	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.13
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.2
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Bradymyces	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Bradymyces
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | unassigned | unassigned.6	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 unassigned 	 unassigned.6
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.3	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.3
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.39	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.39
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 unassigned.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.40	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.40
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.41	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.41
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.23	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.23
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.7	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.7
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Sordariales_fam_Incertae_sedis | g__Sordariales_gen_Incertae_sedis.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Sordariales_fam_Incertae_sedis 	 g__Sordariales_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Bionectriaceae | g__Nectriella	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Bionectriaceae 	 g__Nectriella
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.42	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.42
k__Fungi | p__Ascomycota | c__Dothideomycetes | Dothideomycetes_ord_Incertae_sedis | f__Dothideomycetes_fam_Incertae_sedis | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Dothideomycetes_ord_Incertae_sedis 	 f__Dothideomycetes_fam_Incertae_sedis 	 unassigned.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Lasiosphaeriaceae | g__Schizothecium.6	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Lasiosphaeriaceae 	 g__Schizothecium.6
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.20	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.20
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.27	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.27
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | unassigned | unassigned.2	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 unassigned 	 unassigned.2
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetales_fam_Incertae_sedis | g__Spizellomycetales_gen_Incertae_sedis.3	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetales_fam_Incertae_sedis 	 g__Spizellomycetales_gen_Incertae_sedis.3
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporaceae | g__Alternaria.2	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporaceae 	 g__Alternaria.2
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Bacillicladium.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Bacillicladium.1
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Helotiales_fam_Incertae_sedis | g__Helotiales_gen_Incertae_sedis.9	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Helotiales_fam_Incertae_sedis 	 g__Helotiales_gen_Incertae_sedis.9
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.22	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.22
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.23	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.23
k__Fungi | p__Chytridiomycota | c__Rhizophydiomycetes | Rhizophydiales | f__Rhizophydiaceae | g__Rhizophydium.4	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophydiomycetes 	 Rhizophydiales 	 f__Rhizophydiaceae 	 g__Rhizophydium.4
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 unassigned.1
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Cyphellophoraceae | g__Cyphellophoraceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Cyphellophoraceae 	 g__Cyphellophoraceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Orbiliomycetes | Orbiliales | f__Orbiliaceae | g__Hyalorbilia.1	k__Fungi 	 p__Ascomycota 	 c__Orbiliomycetes 	 Orbiliales 	 f__Orbiliaceae 	 g__Hyalorbilia.1
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Aaosphaeria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Aaosphaeria
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.16	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.16
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.26	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.26
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.50	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.50
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Phaeosphaeriopsis	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Phaeosphaeriopsis
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Bionectriaceae | g__Clonostachys.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Bionectriaceae 	 g__Clonostachys.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.4	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.4
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.31	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.31
k__Fungi | p__Basidiomycota | c__Agaricomycetes | Cantharellales | f__Ceratobasidiaceae | unassigned.2	k__Fungi 	 p__Basidiomycota 	 c__Agaricomycetes 	 Cantharellales 	 f__Ceratobasidiaceae 	 unassigned.2
k__Fungi | p__Chytridiomycota | c__Rhizophlyctidomycetes | Rhizophlyctidales | f__Rhizophlyctidaceae | g__Rhizophlyctis.2	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophlyctidomycetes 	 Rhizophlyctidales 	 f__Rhizophlyctidaceae 	 g__Rhizophlyctis.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Lasiosphaeriaceae | g__Schizothecium.8	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Lasiosphaeriaceae 	 g__Schizothecium.8
k__Fungi | p__Ascomycota | c__Pezizomycetes | Pezizales | f__Pyronemataceae | g__Pyronemataceae_gen_Incertae_sedis.4	k__Fungi 	 p__Ascomycota 	 c__Pezizomycetes 	 Pezizales 	 f__Pyronemataceae 	 g__Pyronemataceae_gen_Incertae_sedis.4
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Didymellaceae | g__Chaetasbolisia.3	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Didymellaceae 	 g__Chaetasbolisia.3
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.30	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.30
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.53	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.53
k__Fungi | p__Chytridiomycota | c__Rhizophlyctidomycetes | Rhizophlyctidales | f__Rhizophlyctidaceae | g__Rhizophlyctis.3	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophlyctidomycetes 	 Rhizophlyctidales 	 f__Rhizophlyctidaceae 	 g__Rhizophlyctis.3
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Herpotrichiellaceae_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Herpotrichiellaceae_gen_Incertae_sedis.3
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Sporormiaceae | g__Preussia.3	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Sporormiaceae 	 g__Preussia.3
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Bradymyces.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Bradymyces.1
k__Fungi | p__Basidiomycota | c__Agaricomycetes | Agaricales | f__Inocybaceae | g__Inocybe	k__Fungi 	 p__Basidiomycota 	 c__Agaricomycetes 	 Agaricales 	 f__Inocybaceae 	 g__Inocybe
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporaceae | g__Curvularia	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporaceae 	 g__Curvularia
k__Fungi | p__Ascomycota | c__Sordariomycetes | Amphisphaeriales | f__Pestalotiopsidaceae | g__Pestalotiopsis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Amphisphaeriales 	 f__Pestalotiopsidaceae 	 g__Pestalotiopsis
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Verrucariales | f__Verrucariaceae | g__Verrucaria.9	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Verrucariales 	 f__Verrucariaceae 	 g__Verrucaria.9
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetales_fam_Incertae_sedis | g__Spizellomycetales_gen_Incertae_sedis.6	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetales_fam_Incertae_sedis 	 g__Spizellomycetales_gen_Incertae_sedis.6
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.33	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.33
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.19	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.19
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.58	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.58
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Cucurbitariaceae | g__Pyrenochaetopsis	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Cucurbitariaceae 	 g__Pyrenochaetopsis
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Filobasidiales | f__Piskurozymaceae | g__Solicoccozyma	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Filobasidiales 	 f__Piskurozymaceae 	 g__Solicoccozyma
k__Fungi | p__Ascomycota | c__Lecanoromycetes | Lecanoromycetes_ord_Incertae_sedis | f__Lecanoromycetes_fam_Incertae_sedis | g__Lecanoromycetes_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Lecanoromycetes 	 Lecanoromycetes_ord_Incertae_sedis 	 f__Lecanoromycetes_fam_Incertae_sedis 	 g__Lecanoromycetes_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Sporormiaceae | g__Sporormiaceae_gen_Incertae_sedis.2	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Sporormiaceae 	 g__Sporormiaceae_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Sclerostagonospora	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Sclerostagonospora
k__Fungi | p__Ascomycota | c__Dothideomycetes | Venturiales | f__Sympoventuriaceae | g__Scolecobasidium	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Venturiales 	 f__Sympoventuriaceae 	 g__Scolecobasidium
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetales_fam_Incertae_sedis | g__Spizellomycetales_gen_Incertae_sedis.9	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetales_fam_Incertae_sedis 	 g__Spizellomycetales_gen_Incertae_sedis.9
